#    rad      RA           Dec          Plx       e        pmRA      e       pmDE      e      RUWE       Gmag       e        BPmag       e        RPmag       e       RVDR2    e   Tefftemp loggtemp
11.0877  313.0988925959412  +44.2704117982233      0.3559  0.2711     -3.665  0.297     -5.651  0.283     1.057  19.603933  0.004375  21.339500  0.114273  18.257381  0.016703  9999.99 99.99   9999.9     99.9
11.0879  312.7734316090746  +44.1726716653376      0.1351  0.1638     -7.359  0.173     -7.764  0.193     1.081  18.767109  0.003405  20.873407  0.102719  17.438627  0.009140  9999.99 99.99   9999.9     99.9
11.0881  312.7428723543100  +44.5095093464100  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.052357  0.025584  21.621698  0.299691  19.838911  0.138396  9999.99 99.99   9999.9     99.9
11.0883  313.0361192136231  +44.4833473670027      1.3657  0.5496     -4.829  0.542      1.290  0.872     1.042  20.330236  0.006704  21.260414  0.186757  19.085335  0.039092  9999.99 99.99   9999.9     99.9
11.0889  313.1215638374127  +44.3427447838787     -0.0622  0.3302     -1.130  0.362     -2.144  0.384     1.021  19.890900  0.004673  21.169601  0.145235  18.595976  0.026474  9999.99 99.99   9999.9     99.9
11.0889  312.9672194904392  +44.5151397028369      0.4810  0.0572     -3.429  0.058     -5.186  0.059     0.992  17.157394  0.002874  18.410133  0.012631  16.053684  0.004890  9999.99 99.99   9999.9     99.9
11.0897  313.0803358050574  +44.2458743367965     -0.6095  0.5815     -2.768  0.602     -1.687  0.690     1.043  20.401590  0.011748  22.145266  0.197136  18.743696  0.041230  9999.99 99.99   9999.9     99.9
11.0905  313.0788292696687  +44.2442249084908      1.0748  0.0952     -1.422  0.105     -6.379  0.098     1.020  17.903566  0.003019  19.123226  0.028430  16.819267  0.006274  9999.99 99.99   9999.9     99.9
11.0936  313.1191346317873  +44.3723732767822     -0.1735  0.2660     -4.469  0.289     -4.346  0.255     1.057  19.123089  0.004283  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
11.0997  312.9655469082480  +44.5158495944810      0.7506  0.2884      0.791  0.287     -5.893  0.296     1.027  19.750780  0.004519  21.190607  0.105727  18.547428  0.022265  9999.99 99.99   9999.9     99.9
11.1030  312.8135093280011  +44.5275273910530      0.5091  0.3238     -4.629  0.314     -4.686  0.360     1.097  19.690327  0.004681  21.580630  0.170794  18.178795  0.017059  9999.99 99.99   9999.9     99.9
11.1046  313.0476987471967  +44.2162678738447      0.2725  0.1884     -3.398  0.198     -2.049  0.185     1.098  18.781090  0.003611  20.784502  0.096160  17.372310  0.010090  9999.99 99.99   9999.9     99.9
11.1056  313.0775791717938  +44.2424166007190      0.4096  0.1234     -2.378  0.134     -3.645  0.122     1.023  18.161718  0.003126  20.051672  0.058855  16.846012  0.008908  9999.99 99.99   9999.9     99.9
11.1095  313.1211383025100  +44.3303809180700  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.017359  0.022228  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
11.1121  313.0489816656360  +44.2170319385888      0.3959  0.2505    -10.004  0.268     -9.656  0.241     1.027  19.289963  0.007575  21.250462  0.125073  17.890554  0.025406  9999.99 99.99   9999.9     99.9
11.1143  313.1024380412089  +44.4171560881612      0.3287  0.7313     -4.386  0.817     -3.403  0.862     1.083  20.498493  0.007230  21.663828  0.146995  19.269100  0.050825  9999.99 99.99   9999.9     99.9
11.1170  312.7332863386366  +44.1856739456723      0.2794  0.0696     -3.592  0.075     -5.509  0.085     0.954  17.413776  0.002967  19.961037  0.058090  15.964112  0.005085  9999.99 99.99   9999.9     99.9
11.1177  312.7153095139349  +44.1938242117020      0.9272  0.0779     -1.203  0.088     -0.248  0.091     1.018  17.794836  0.002958  19.415686  0.038022  16.570040  0.005609  9999.99 99.99   9999.9     99.9
11.1200  313.1104985975295  +44.2907975894585      0.9179  0.1718     -1.424  0.185     -2.576  0.189     1.039  18.871706  0.003703  20.803753  0.114804  17.554260  0.015294  9999.99 99.99   9999.9     99.9
11.1206  312.9500196417569  +44.5205701523419     -0.1437  0.5117     -2.921  0.500     -3.747  0.527     1.212  20.111769  0.005984  21.406890  0.116999  18.691166  0.034016  9999.99 99.99   9999.9     99.9
11.1211  312.6697427631467  +44.2226592546593      0.6831  0.1156      5.550  0.130     -2.692  0.159     1.013  18.216446  0.003137  20.419006  0.089792  16.840260  0.008027  9999.99 99.99   9999.9     99.9
11.1224  312.6847418325838  +44.2115757867697      0.5111  0.2005     -1.433  0.218     -2.790  0.223     1.031  19.198217  0.003690  20.635696  0.078190  17.972473  0.011389  9999.99 99.99   9999.9     99.9
11.1233  312.6223050053651  +44.4147168225893      1.2808  0.0181     -1.966  0.020    -10.107  0.020     0.970  14.610674  0.002786  15.160773  0.003842  13.897675  0.004174  9999.99 99.99   9999.9     99.9
11.1282  312.7479956315773  +44.5121391372194      0.2224  0.3520     -4.083  0.341     -5.090  0.332     1.098  19.645325  0.004893  21.410479  0.109434  18.247808  0.018307  9999.99 99.99   9999.9     99.9
11.1298  312.8664165503978  +44.5314014714832      0.4435  0.4235     -0.741  0.373     -6.951  0.486     0.935  20.099604  0.005505  21.276773  0.142189  18.831629  0.035990  9999.99 99.99   9999.9     99.9
11.1313  312.7322342253493  +44.1858405327457      0.5417  0.5970     -3.475  0.798     -6.277  0.684     1.022  20.435492  0.007702  21.318860  0.269345  19.005047  0.061400  9999.99 99.99   9999.9     99.9
11.1327  312.7017423676552  +44.4912773567681      0.3338  0.2896     -5.551  0.297     -7.590  0.293     1.051  19.547195  0.004562  21.424778  0.183308  18.113960  0.021003  9999.99 99.99   9999.9     99.9
11.1333  313.0928651313985  +44.4324678449544      0.7812  0.3138     -3.655  0.339     -4.119  0.331     1.054  19.557110  0.004285  21.613750  0.249722  18.045036  0.016115  9999.99 99.99   9999.9     99.9
11.1352  312.9729531558859  +44.5141414620935      0.6360  0.1220     -5.050  0.122     -6.160  0.145     0.995  18.407742  0.003143  19.974854  0.052497  17.225431  0.008521  9999.99 99.99   9999.9     99.9
11.1361  312.7030638138312  +44.4920994237944     -0.6559  0.8376     -0.638  0.821     -4.843  0.825     1.060  20.593443  0.009239  21.465775  0.291056  19.078554  0.064844  9999.99 99.99   9999.9     99.9
11.1377  313.0459296962982  +44.4777656798475      1.6769  0.0140     10.317  0.014      8.731  0.015     1.024  13.985449  0.002759  14.400536  0.002908  13.409320  0.003824  9999.99 99.99   9999.9     99.9
11.1382  312.8402108895418  +44.1610145652024      1.1722  0.2014     -8.098  0.226     -6.582  0.239     0.961  19.139618  0.003872  20.773046  0.109401  17.872723  0.015580  9999.99 99.99   9999.9     99.9
11.1390  312.9669241288183  +44.5161457343828     -0.2949  0.3271     -4.013  0.327     -5.705  0.340     1.042  19.850536  0.004530  21.531525  0.153214  18.345375  0.024067  9999.99 99.99   9999.9     99.9
11.1403  312.9566353045225  +44.5191857265476      0.4728  0.9170     -5.816  0.883     -5.961  1.054     1.043  20.722282  0.009002  22.073494  0.194807  19.187517  0.059099  9999.99 99.99   9999.9     99.9
11.1408  313.1176664199054  +44.3093519865875     -0.8688  0.9793     -2.835  1.125     -4.286  1.716     1.069  20.576694  0.009744  21.656471  0.297988  19.011034  0.048604  9999.99 99.99   9999.9     99.9
11.1422  312.7899616571456  +44.1677576435550      0.5095  0.6142     -1.776  0.680     -3.194  0.768     1.003  20.448765  0.007627  21.831459  0.266143  19.300020  0.045784  9999.99 99.99   9999.9     99.9
11.1429  312.9367388467704  +44.5240365303018      1.2880  0.4489     -1.658  0.464     -3.425  0.468     1.060  20.024416  0.005651  21.205858  0.183173  18.663183  0.024519  9999.99 99.99   9999.9     99.9
11.1430  312.6825796473285  +44.2126074230507      0.4170  0.0711     -3.048  0.079     -5.882  0.083     0.996  17.609825  0.002926  19.173971  0.022530  16.390467  0.005311  9999.99 99.99   9999.9     99.9
11.1447  312.8513528979519  +44.5314539812262      0.2908  0.3590     -3.084  0.340     -2.938  0.400     1.002  19.876205  0.004919  21.722040  0.161982  18.465055  0.030425  9999.99 99.99   9999.9     99.9
11.1450  312.8278000814941  +44.1618796976532      0.5743  0.0809     -0.956  0.090     -1.038  0.093     1.004  17.775602  0.002998  19.032228  0.028483  16.652164  0.006920  9999.99 99.99   9999.9     99.9
11.1512  312.8702401970356  +44.5317185830654      0.8468  0.3049    -10.601  0.294     -9.694  0.336     1.061  19.551878  0.003995  21.175741  0.104872  18.251547  0.022780  9999.99 99.99   9999.9     99.9
11.1544  313.0740186635013  +44.2373428845678      0.6221  0.0496     -2.538  0.053     -3.620  0.050     1.236  15.286190  0.002815  16.955727  0.004891  14.015587  0.003975  9999.99 99.99   9999.9     99.9
11.1550  313.1125274391900  +44.3987394892500  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.234419  0.034380  20.771334  0.373365  20.303709  0.155193  9999.99 99.99   9999.9     99.9
11.1550  312.7706810146216  +44.1721992619192      0.2918  0.2022     -3.399  0.218     -4.939  0.238     1.075  18.984180  0.003786  21.526743  0.193875  17.345585  0.009631  9999.99 99.99   9999.9     99.9
11.1582  312.9912718422733  +44.5078292367922      0.3187  0.0761     -3.637  0.077     -4.600  0.080     1.073  17.275267  0.003319  20.169973  0.077691  15.774314  0.007293  9999.99 99.99   9999.9     99.9
11.1602  313.0633171182362  +44.4648644377688      0.3585  0.5572     -0.638  0.584     -2.477  0.716     1.101  20.447218  0.006859  21.306587  0.161612  19.264711  0.060716  9999.99 99.99   9999.9     99.9
11.1603  313.0280201029091  +44.4898989526328      1.1161  0.1007     -1.715  0.108     -2.613  0.110     1.827  17.073517  0.005881  18.582977  0.025778  15.812593  0.013912  9999.99 99.99   9999.9     99.9
11.1614  313.0035481003188  +44.5026193348939      0.3269  0.0423     -4.016  0.044     -5.577  0.045     0.975  16.552076  0.002836  18.416763  0.016771  15.268710  0.004336  9999.99 99.99   9999.9     99.9
11.1625  312.7991139146452  +44.1656216285244      0.7184  0.1940     -2.627  0.223     -5.831  0.222     1.065  18.995580  0.003547  20.540503  0.071143  17.822670  0.011771  9999.99 99.99   9999.9     99.9
11.1662  312.7682401207587  +44.1726554157032      0.3941  0.3741      0.742  0.388     -1.956  0.409     1.064  19.922989  0.005084  21.073381  0.156583  18.744663  0.029381  9999.99 99.99   9999.9     99.9
11.1675  312.7892334285400  +44.5243707077900  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.609380  0.015262  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
11.1688  312.8394886059677  +44.1605410807744      0.9855  0.3211     -4.504  0.352     -5.071  0.350     1.005  19.717026  0.004665  21.073292  0.166949  18.494300  0.028525  9999.99 99.99   9999.9     99.9
11.1694  313.0715445214997  +44.4576838290723      0.4410  0.7391     -3.597  0.778     -2.863  0.852     1.012  20.650225  0.009255  21.558916  0.239864  19.553476  0.069629  9999.99 99.99   9999.9     99.9
11.1696  312.9139599400130  +44.5284904682400     -1.5890  1.6740      2.550  2.062     -2.500  2.322     1.135  20.946028  0.014120  21.234123  0.298070  19.726429  0.126001  9999.99 99.99   9999.9     99.9
11.1719  312.7894281098770  +44.5244932384644      1.2642  0.0881      6.306  0.086      0.812  0.093     0.989  17.770359  0.003029  18.859531  0.015004  16.608068  0.006876  9999.99 99.99   9999.9     99.9
11.1723  312.9510583446029  +44.1706584764643      1.6706  0.3350      2.728  0.412     -1.835  0.368     1.012  19.935354  0.004899  21.234474  0.105765  18.645464  0.026821  9999.99 99.99   9999.9     99.9
11.1757  312.9464738523700  +44.1694416293800  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.094292  0.023977  22.400673  0.433506  19.593374  0.136417  9999.99 99.99   9999.9     99.9
11.1768  312.9704938567932  +44.5157151103372     -0.3105  0.9031     -5.424  0.825     -7.403  1.188     1.046  20.663458  0.009982  21.524979  0.219256  19.329477  0.058400  9999.99 99.99   9999.9     99.9
11.1793  313.0943500975212  +44.2602012630659      2.1096  0.6854     -2.194  0.626     -4.929  0.842     1.134  20.378073  0.007160  21.507435  0.148271  19.026796  0.057794  9999.99 99.99   9999.9     99.9
11.1819  312.8524459696098  +44.5321300150766      0.8228  0.0868     -2.665  0.084     -7.807  0.097     1.038  17.777716  0.002997  19.305655  0.034974  16.604305  0.007205  9999.99 99.99   9999.9     99.9
11.1851  313.1028385734293  +44.2728224453649     -0.1786  0.8222     -2.026  0.868     -3.770  1.110     1.140  20.517702  0.007313  21.538717  0.119281  19.367868  0.054701  9999.99 99.99   9999.9     99.9
11.1929  313.0762025876126  +44.4538135066026      0.5504  0.1583     -6.625  0.168     -5.994  0.181     1.024  18.816275  0.003441  20.293943  0.053910  17.655120  0.010743  9999.99 99.99   9999.9     99.9
11.1939  312.9076104590939  +44.1620697811974      0.3466  0.4241     -2.977  0.492     -2.855  0.465     1.146  20.071367  0.006171  21.510632  0.149803  18.613533  0.032284  9999.99 99.99   9999.9     99.9
11.1951  312.8382460356200  +44.1601593393200  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.128014  0.016754  21.640423  0.213236  19.958794  0.184217  9999.99 99.99   9999.9     99.9
11.1969  313.1239925427456  +44.3530574251499      0.6688  0.1265     -8.168  0.141     -2.905  0.136     1.023  18.308970  0.003269  20.397469  0.074503  17.015142  0.007016  9999.99 99.99   9999.9     99.9
11.1983  312.8706420430200  +44.5324573162389      1.2781  0.3384      0.146  0.330     -1.622  0.369     1.066  19.790268  0.004918  21.423128  0.224660  18.520687  0.037034  9999.99 99.99   9999.9     99.9
11.1984  313.0510102348130  +44.2164704212385      0.7531  0.9471     -5.386  1.196     -5.862  1.009     1.124  20.595392  0.008491  21.585920  0.171577  19.262897  0.061404  9999.99 99.99   9999.9     99.9
11.1989  313.1240774670845  +44.3512809464685      1.1172  0.1088     -1.425  0.118     -3.593  0.118     1.028  18.084910  0.007346  20.285172  0.075261  16.740904  0.020587  9999.99 99.99   9999.9     99.9
11.2004  312.7946324072155  +44.1658069080284     -0.1072  0.1366     -3.099  0.154     -3.987  0.159     1.110  18.414204  0.003301  20.367195  0.071331  17.023570  0.007323  9999.99 99.99   9999.9     99.9
11.2020  312.8520539986148  +44.1593874354914      0.4877  0.4566     -4.957  0.497     -6.281  0.505     0.998  20.219557  0.005764  21.417131  0.128310  18.994473  0.042326  9999.99 99.99   9999.9     99.9
11.2035  312.9367570150709  +44.1667746109896      0.4154  0.3854     -1.537  0.463     -4.284  0.420     1.034  20.090900  0.005508  21.460423  0.128332  18.822418  0.026991  9999.99 99.99   9999.9     99.9
11.2044  312.8060862685100  +44.5281274667800  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.993013  0.015813  21.684797  0.232454  19.978174  0.129368  9999.99 99.99   9999.9     99.9
11.2075  313.0543783172274  +44.4733469947491      0.6515  0.2900     -4.258  0.294     -6.089  0.321     1.115  19.683805  0.004296  21.220432  0.129611  18.400728  0.023745  9999.99 99.99   9999.9     99.9
11.2097  312.7858972600527  +44.5244051011457      0.1716  0.5574      2.409  0.517     -4.065  0.590     1.048  20.373829  0.006540  21.589931  0.175831  19.236753  0.048454  9999.99 99.99   9999.9     99.9
11.2099  313.1065899864072  +44.2782375359303      0.1577  0.6442     -4.982  0.702      3.302  0.780     0.996  20.524162  0.008306  21.427702  0.171855  19.282688  0.044765  9999.99 99.99   9999.9     99.9
11.2105  313.0709673241097  +44.4593513099755      0.1550  0.2521     -0.538  0.262     -3.734  0.266     1.012  19.382060  0.004025  21.615908  0.149606  17.916847  0.013375  9999.99 99.99   9999.9     99.9
11.2125  312.8703160590154  +44.1591040514316      0.9930  0.7330     -4.132  0.792     -4.609  0.717     1.112  20.441475  0.007746  21.447080  0.158638  19.166138  0.050749  9999.99 99.99   9999.9     99.9
11.2161  312.6872447299133  +44.2077417369363      1.2156  0.6970      3.007  0.803      0.914  0.863     1.077  20.533018  0.008716  21.061106  0.166663  19.018590  0.079995  9999.99 99.99   9999.9     99.9
11.2165  313.1032981429424  +44.4200450413909      0.3280  0.3270     -1.204  0.364     -4.174  0.330     1.039  19.778646  0.004685  21.199580  0.144771  18.456825  0.020991  9999.99 99.99   9999.9     99.9
11.2165  313.0810142056428  +44.4494721433120     -0.0867  0.7482     -2.821  0.725     -6.285  0.818     1.717  20.076324  0.010410  21.106500  0.121549  18.669842  0.022108  9999.99 99.99   9999.9     99.9
11.2172  313.0245350193661  +44.4931075154405      0.3453  0.4583     -1.965  0.483     -2.815  0.533     1.167  20.168716  0.005485  21.584333  0.179072  19.015720  0.036992  9999.99 99.99   9999.9     99.9
